region,Year,Agricultural TFP Index,Gross agricultural production in $1000,Agricultural land in 1000 hectares,Agricultural labor in 1000 persons,Agricultural capital stock in $1000,Farm machinery in Metric horsepower 1000 CV,Fertilizer in metric tonnes,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7
Kazakhstan,2017,115.0,16349496.08,48601.17526,1319.0,8563.997252,2156.553323,355730.1593,0.12056850125255485,1.4459426502972046,-0.8881999763830107,-0.03791141982582078,0.0006912529365045044,0.5739546930817018,0.04207843196226173
Moldova,2017,94.0,2946836.428,2137.162245,390.491,925.666005,1809.793625,131004.7847,-0.5586033857233779,-0.709657782762093,0.09171005481564874,0.015280465539789694,0.04222755142320722,0.028862842026927144,-0.013443367715018096
Russian Federation,2017,104.0,96293787.04,134560.9475,4268.046,116314.4742,12624.82892,4184762.147,2.2294485577972267,0.3729499551868644,-2.805704899574498,-0.6179611195682116,0.019913195400583034,1.0328672539227042,0.19299410437834816
Ukraine,2017,115.0,45089105.65,35638.81908,2489.4,23854.83559,15334.5659,2313640.231,0.41697977202386405,1.4208929577040512,-0.4718522050113887,-0.1704083124645003,0.24928794287834158,0.2596333703666293,0.08489844004540353
Albania,2017,103.0,2158852.848,938.0789099,444.023,4285.893732,325.1648578,78119.54176,-0.5522049710582771,0.19749700427205744,0.1530316304275402,0.005943632273045083,0.006845576796565642,-0.006897250834286203,-0.01571605536812446
Bulgaria,2017,103.0,5390920.671,3845.731673,220.959,5623.185922,3020.801223,586165.4528,-0.4501594508845276,0.19800028487431445,0.10228783020587015,-0.03145398450529102,0.07204414552971805,0.008060778533136841,-0.04668006947341936
Czechia,2017,99.0,5619082.658,2661.311954,146.333,13876.28393,3134.917342,541938.6258,-0.4456789461263181,-0.20795653242671622,0.11239943306348507,-0.05986848112571714,0.02359969422482372,-0.031157996456618414,-0.049005334555562115
Slovakia,2017,107.0,2063868.69,1445.567289,68.53,12732.35945,1017.394784,197086.201,-0.5015492608433609,0.6000091866935576,0.16219174176656195,-0.043399549381908493,-0.029671159436449795,-0.031176930111273236,-0.041368588626665086
Hungary,2017,101.0,9420781.061,4705.780343,222.691,22788.14422,5075.442043,631610.2055,-0.3518417856807474,-0.0071189907768842604,0.08861188985843303,-0.10180525261618006,-0.010914883163786302,-0.03443509069603328,-0.03801721751017332
Poland,2017,109.0,32621358.2,11744.04541,1675.8,23040.56128,83312.80022,2477778.105,0.3322264665601759,0.7752982397268602,0.4053268926830412,-0.1970353912002246,0.21530718120199524,0.38217693674891706,-0.15910541985946206
Romania,2017,122.0,17041302.33,11168.71736,1979.127,29714.17877,8386.297082,1246684.234,-0.0758333799913774,2.1127533700823613,0.06474617073292373,-0.10530401848845541,0.01269398747136513,-0.025129321705921123,-0.0456563959892238
Croatia,2017,105.0,2518172.201,963.1802837,114.469,6696.056872,2406.42604,217256.1028,-0.5230962370417844,0.3982004675638618,0.17238435509408165,-0.022068273432494397,0.010715407034096762,-0.009288968681078215,-0.03406890806395054
Slovenia,2017,102.0,949460.0306,276.9465598,53.745,4024.420059,287.1212978,60441.252,-0.5770951181928444,0.0964329850515046,0.16133720638313495,-0.004459128289045858,0.00651927060519012,-0.008537516222851985,-0.025185263566921457
Bosnia and Herzegovina,2017,92.0,1346637.114,1268.624155,177.69,1074.738082,2208.90729,85265.17019,-0.5860924970996423,-0.9119883341989136,0.10248931308838054,0.01255649560400389,0.034125142248431564,0.026648399022373898,-0.024505323670672416
North Macedonia,2017,87.0,1079250.825,606.1256048,120.682,690.044722,4364.766302,36337.43267,-0.6044306486039703,-1.4175766911548997,0.10583477160246217,0.015179774310975993,0.03300106375180842,0.038358411479783514,-0.025108991950092394
Montenegro,2017,98.0,163298.5869,38.70010465,18.224,467.303151,5.563069725,7166.084874,-0.6116537063880473,-0.3065288560002137,0.14585162456769862,0.011896800973655324,0.02233969832166922,0.004977374266605747,-0.02222650716503618
Serbia,2017,103.0,5907695.105,2900.898951,603.123,7057.633786,17080.12112,397288.1313,-0.4101440312478775,0.1924849031252914,0.20016521034194218,-0.024051750533332292,0.027746822248600863,0.0870981992298846,-0.049299463549864614
Estonia,2017,101.0,958169.4123,717.5724449,20.33,2783.845563,917.6667762,100392.4581,-0.5738417424931038,-0.004115951925694199,0.14955782807732065,-0.002586648823754061,0.019280213034322768,0.003465002995678294,-0.02934470590204675
Latvia,2017,95.0,1761245.494,1357.798746,74.71,5940.173933,2531.946196,191321.9828,-0.5502497154095635,-0.610227629638278,0.11628373401057991,-0.013788851864602719,0.018280803647020966,0.0052103162226376344,-0.03813556194271982
Lithuania,2017,98.0,3321994.346,2214.172821,146.7,6242.112249,4496.368362,319180.989,-0.505885429508579,-0.30785370940968715,0.1225148140010124,-0.021979843459079246,0.03250782875387299,0.01594018775102643,-0.041163136445548414
Finland,2017,102.0,3186963.868,2247.40931,92.887,21754.45172,6225.7724,244106.3571,-0.4422281405447389,0.09287922887969446,0.14894700731833552,-0.07785558327039384,-0.07356077737006131,-0.02278856147864157,-0.0566270187354947
Iceland,2017,130.0,286444.2774,285.8920154,7.267,2277.066335,451.843904,26022.93106,-0.5269358622056481,2.922074671600552,0.2908214894118695,-0.011471658855232816,-0.014954136905830551,-0.006186993760186163,-0.026934120072886803
Norway,2017,95.0,8349383.83,821.5975424,54.411,24269.74409,3567.893299,211974.1493,-0.451888109716638,-0.6149886125257137,0.14276459898289934,-0.09467141598476103,-0.06629105640399247,-0.06727935618371265,-0.0010032647718805352
Sweden,2017,101.0,4837404.998,2601.240606,91.485,49187.98523,5791.276727,326012.7072,-0.3279566005110196,-0.012313209100911927,0.1356298415071705,-0.1778527512212165,-0.21809923721633775,-0.1241197282663093,-0.08125272139234406
Greece,2017,99.0,11786279.51,4979.149988,453.359,16887.37107,11230.59886,339368.206,-0.3613231517612228,-0.20981008493008835,0.10883365544905128,-0.0724280518684576,-0.011714972064235945,0.044432758787288744,0.00983635337319057
Italy,2017,94.0,38974090.14,13568.18661,871.223,167109.813,43647.23282,1303025.402,0.6078515932484477,-0.7465155860027154,0.08871541712138918,-0.6812368258087101,-0.7159902889096158,-0.26182039521299644,-0.07663408908521861
Malta,2017,112.0,129742.1716,13.92921105,5.04,234.749828,99.89621014,2173.945345,-0.5818194392401318,1.1060963259300105,0.21175683739999915,0.005525211608823575,0.010307602062038226,0.0023763392132281564,-0.022260085728981825
Portugal,2017,105.0,6902649.471,2421.277037,239.98,17471.84086,7851.978573,216663.6296,-0.42440134205827196,0.39530829066582285,0.17247438069272558,-0.06802288360089676,-0.045442420951773636,0.0007681514472175753,-0.016541306436978147
Spain,2017,97.0,50870127.76,21676.5983,819.435,106965.7573,28706.29402,2453708.917,0.5868853375903351,-0.42546740342064554,-0.15173936240349267,-0.5336866085151425,-0.17303568269371372,-0.12681328288256283,0.010843968195113976
Austria,2017,105.0,6180157.263,1542.173869,167.428,51106.48844,11341.16841,271229.8393,-0.29966439867670314,0.38813145589626813,0.21032272491972384,-0.18762071307535397,-0.2398625279100267,-0.10962434700524565,-0.07475721051488328
Belgium,2017,98.0,9375186.256,909.7621894,55.28,10675.41433,3354.292297,390135.4673,-0.4736201031061731,-0.31032059442741705,0.15494062890864496,-0.05667253449084724,0.03743434335623791,-0.033672308175368565,0.006849615220001412
Luxembourg,2017,100.0,283278.0,69.94029551,3.145,2452.383631,240.7578746,23295.31041,-0.5970695180550412,-0.10512072771244278,0.15573405407618615,0.002644961878777937,0.01122101850590489,-0.001785404845673384,-0.025634717551926034
Denmark,2017,103.0,9906259.621,2503.476799,58.297,30653.2669,2905.44632,464710.288,-0.36560511273238216,0.19235979022148297,0.13865648026813157,-0.13122810279469116,-0.07431817067809546,-0.09279834287423298,-0.019997601655766795
France,2017,103.0,61560637.39,21083.40945,689.917,125206.8425,41990.07568,3985988.934,0.891861265089345,0.16899749419580326,-0.02604432089462764,-0.678685031351892,-0.061732744115821456,-0.2308784739960623,-0.09112547420594681
Germany,2017,103.0,52164815.72,12603.57412,531.963,167644.0146,30788.15063,2850873.339,0.764986224859851,0.16109640354110083,0.10228445599422605,-0.7686855013060605,-0.4709282348016638,-0.47416154780888864,-0.08603601340140761
Ireland,2017,104.0,7967191.141,841.2233843,160.7,11505.841,5899.328354,890999.5827,-0.4104046713611313,0.2937062509447551,0.19637189855458592,-0.06965014778818114,0.085202276783442,-0.05720814691594909,-0.06338016039164181
Netherlands,2017,103.0,18617084.59,1290.581808,176.033,58434.57908,5264.917164,559753.4879,-0.2161160821626721,0.18460950395666723,0.19113829439356156,-0.24679974241062122,-0.19949982222167326,-0.20758305134613614,0.01682903661766695
Switzerland,2017,98.0,3855239.819,540.2216504,140.694,50900.86573,4111.484552,133823.6861,-0.37750902777696566,-0.31622003393622095,0.16038004645238155,-0.17122846373044392,-0.25069656399101786,-0.1533753104196629,-0.06779826869111254
United Kingdom,2017,97.0,29469823.57,7250.746884,369.647,72319.17352,15235.49569,1989867.397,0.10229574560888045,-0.42430402334335526,0.08977728179550656,-0.3561747631204942,-0.07007801299364154,-0.22329003866877706,-0.06646973549574577
Australia,2017,100.0,44496214.41,66188.8349,318.393,110179.3384,16031.34859,2961345.877,1.0414583068965455,-0.0796851684672809,-1.2663226830311367,-0.5715640403571091,-0.1756465214983213,0.34527549462085966,-0.12086160215400643
New Zealand,2017,93.0,16989164.51,2395.373914,163.25,16571.87016,3851.920476,1021747.74,-0.3515261897190558,-0.816553481278215,0.10952375331684569,-0.10678026632243197,0.11095694067973344,-0.08149256538559654,0.005599830076721874
Canada,2017,108.0,50281296.89,42765.43995,279.673,41686.12507,35895.72,4353138.648,0.7810591218607787,0.7092778885692435,-0.5624805676880238,-0.3963104493586092,0.4251353708217465,0.29882901259760203,-0.14499034255845103
United States,2017,103.0,372934313.9,233529.6779,2453.833333,666463.5358,167990.9,23439050.28,8.856582442534128,0.15812233496298952,-3.976294000663956,-3.8895573098047493,-0.03845433576890749,-0.18136824298611948,-0.18758052625494848
Nigeria,2018,93.0,58554181.97,61455.92566,19681.699,177705.748,783.8088793,874622.116,1.3947721033069471,-0.8037354394110297,-1.204311968276414,-0.0018535453519285625,-0.9115590349258612,-0.10499885341527672,0.21817406398364442
Benin,2018,99.0,4267200.962,4342.073513,1785.355,1103.893522,10.81142558,116813.9784,-0.4996024766904476,-0.2034265917541797,0.05828230585178191,0.06484907982610756,0.028709676837416015,0.030898599634377223,0.004522729225316072
C?te d'Ivoire,2018,103.0,11963350.38,13530.45886,3104.694,7836.039022,406.2502247,117742.2505,-0.30418248906054657,0.205307439946992,-0.12532673151894294,0.07008064583711257,-0.00799120667050056,0.10969412805472738,0.0632877112049386
Ghana,2018,104.0,13278008.64,8140.872119,3752.973,17736.4813,81.63907269,150799.9112,-0.3046273362902035,0.2995073035122972,0.0082118528816484,0.058951457497754864,-0.058008411929590824,-0.008272850966080823,0.06724066048635667
Guinea,2018,93.0,4377741.177,6037.266084,2520.922,2383.03767,304.2358684,36014.44682,-0.48249160178840156,-0.8078711555882976,-0.006219287024813571,0.09378003944980903,0.009584128690101206,0.050719423384812536,0.011909268697561285
Guinea-Bissau,2018,94.0,472616.7521,650.547612,462.222,222.486612,1.150348981,7435.175258,-0.6055194695072769,-0.7097852630772497,0.11427201020631968,0.03132694809511197,0.024782611532059434,0.010496448185860163,-0.018568009835493293
Liberia,2018,93.0,568914.2205,627.616256,899.141,597.035275,19.1100648,6341.843937,-0.5984743903458714,-0.8109615600484189,0.11142928937159347,0.04763027111114948,0.020627125522669203,0.005070109671394739,-0.017096518497574292
Sierra Leone,2018,94.0,1715933.557,1888.733103,1383.606,1259.078907,5.262543045,6886.5722,-0.5659819958120554,-0.7094288851774104,0.08879801612322465,0.06084833826981941,0.015014004758948278,0.013214223973350227,-0.00717257719477947
Togo,2018,103.0,1445642.725,2379.394974,870.078,633.083272,4.743120664,60069.91663,-0.5485997731307284,0.19940422400396204,0.11737074548200116,0.037333469201730855,0.01972456834315401,0.020766272219947906,-0.01609496180853639
Cameroon,2018,95.0,9723856.4,7173.699416,4705.268,4424.665966,21.49618025,110746.6368,-0.3877857689951492,-0.6070940639481792,-0.013217404514011951,0.15695843157633177,0.006368311961548411,0.025016651792104164,0.056455790941570105
Central African Republic,2018,107.0,1492510.319,1076.908704,1263.813,633.482684,2.161157585,23256.78894,-0.5496425979778983,0.6017471843777441,0.16767629036775758,0.05226766185520528,0.009914515441022146,0.0010504255407779502,-0.010050044536799018
Congo DR,2018,103.0,11557839.27,13561.76487,17901.929,6552.869338,130.4992567,32606.57941,-0.0569213778166113,0.19984813009019778,-0.09302733352307542,0.6642129392097037,-0.11509805359889841,-0.023199768713156366,0.10000642145618859
Congo Republic,2018,121.0,657505.2546,526.6448533,647.356,552.650417,43.98800575,3438.926754,-0.5410531621561919,2.0142866217528606,0.2432602173470366,0.02403214492715253,-0.0027622073238805513,-0.0017753474243784235,-0.01700758960695069
Equatorial Guinea,2018,101.0,88924.45128,99.43234809,183.135,300.118026,11.68791909,149.7861745,-0.6029017776452622,-0.003792680276001434,0.15864761088790993,0.0178938648490968,0.018255457140254498,0.004471810150478256,-0.02181620556025255
Gabon,2018,97.0,505257.3538,328.3022389,172.464,899.674462,89.96220316,18162.1806,-0.6035274483333822,-0.40739968189365483,0.13562084362655133,0.01574031159659902,0.02181127249397771,0.005547618616449837,-0.0206974464655028
Sao Tome and Principe,2018,125.0,35784.0,53.29647632,11.999,38.178322,4.971075719,564.9572113,-0.5537594376205212,2.4179274022362622,0.2704839056846831,0.0004463329250256182,-0.0008279884353162393,-0.0007560306422899774,-0.02288741333583231
Burundi,2018,118.0,2661565.632,2096.356294,4099.22,434.819902,11.14709597,42213.07652,-0.457022070373413,1.7112482096859798,0.2028416314684602,0.15622321196252498,-0.013311543350716779,-0.017691677347294012,0.0039007248252382223
Kenya,2018,87.0,11826716.28,6576.235991,12365.116,12583.00196,887.46853,325940.86,-0.21493053117003802,-1.420048645714193,-0.010743130805272847,0.42506828324666884,-0.052928397479807196,-0.09405950201161173,0.059252191627518346
Rwanda,2018,104.0,3117259.414,2217.231945,3874.709,1327.371306,2.484828631,40979.06618,-0.485769912440851,0.29861180106962226,0.1350912397857311,0.1499688488906963,-0.0031523725870353566,-0.013297374096976199,0.007067038009424817
Tanzania,2018,100.0,16743512.37,16316.95742,16930.089,4670.89477,1139.07018,254134.426,-0.00938950493701112,-0.10111849873373929,-0.16228187372317265,0.6135297653115649,-0.0527420561194387,0.01630233409504336,0.12255518974043367
Uganda,2018,88.0,8632568.366,7109.270497,11343.799,4803.04311,330.9143623,98017.06835,-0.2906823573792883,-1.316101603218162,-0.028211702757382263,0.42499517783683466,-0.04076841389707825,-0.035073221026594485,0.059979107405057415
Djibouti,2018,138.0,77801.0,39.65810365,92.169,19.064369,0.24,624.3649712,-0.5231818810908304,3.729602995127714,0.3312876288927092,-0.002749390077383267,-0.012892436144256307,-0.005594382990410032,-0.02258371794379908
Eritrea,2018,93.0,397514.0,769.1716161,948.471,481.433802,26.8477067,10799.82126,-0.5969302008952584,-0.8108199271333419,0.10802068169930824,0.0502349151798177,0.02087151839304538,0.006776271150146843,-0.019078514789318032
Ethiopia,2018,92.0,19921481.91,16810.92119,33871.868,13617.02389,171.5049539,697342.1996,0.36060074664824543,-0.9168102680766561,-0.17183144435072295,1.2384363801720533,-0.14744080431566506,-0.20840793460168397,0.13256617419916797
Somalia,2018,95.0,2266551.0,1478.131012,2676.419,653.644644,54.84,19800.30884,-0.5434362121845984,-0.6094234934962564,0.10718394831180697,0.11206167869930089,0.012461659350829978,-0.0038947300927450112,0.00029061774691796873
South Sudan,2018,104.0,4381832.602,2024.021258,2471.355,2903.887326,0.04,51334.54677,-0.4998413538601654,0.29854764031868813,0.13795060866720468,0.08562047318981675,0.0027992067991868103,-0.009812364200069213,0.01347538157259073
Sudan,2018,100.0,16002593.85,23698.95419,3905.095,10605.09008,1213.612223,209225.0766,-0.1462203855820494,-0.09023745512036514,-0.36828523887676134,0.07780602536723895,-0.012382596641002597,0.222293201724615,0.08028986459712091
Burkina Faso,2018,90.0,4087527.575,7906.767802,1867.088,1809.490868,45.36902993,165998.1922,-0.473904680376277,-1.1086042708489299,-0.06756772212471303,0.06804574322006932,0.03471300035744331,0.07437939477329554,-0.005830915002330724
Cabo Verde,2018,84.0,48201.0,77.85820327,24.275,192.379979,1.920038753,1129.414296,-0.6446454956117966,-1.7190506864697517,0.07987454826953685,0.02034483064595982,0.03541760073981639,0.011079916982209177,-0.022074102945287402
Chad,2018,98.0,5751118.8,5891.085175,4281.379,1742.408453,11.68384802,52286.93204,-0.4368594968939511,-0.30423207232458666,0.02482649920380962,0.1596670141997686,0.0034306708337548688,0.02838715505955925,0.028145262998907822
Gambia,2018,83.0,196511.8626,337.5125324,189.874,163.25684,2.822805877,4540.429579,-0.6402315024343709,-1.8198137209660277,0.06968941009875744,0.026956427121429826,0.03602130520424536,0.012946916381563199,-0.020852417785608014
